|tweet|clase
2633|Ya está el Blu-Ray a la venta en la tienda de la Web.  http://t.co/zvEaQLYj|1
2634|http://t.co/A2oqYJtw tengo muchas ganas de que llegue la gira de México, aquí puedes ver las fechas que tenemos.|1
2635|Camps absuelto por los trajes: 5 contra 4|1
2636|Una duda:  Camps es inocente. Volverá a la política? a la primera línea?|1
2637|El jurado popular considera inocentes a Camps y Costa http://t.co/xZj4N408 via @elmundoes|1
2638|En Berlín me entero de la absolución de Camps. ¿Y ahora, qué?|1
2639|"El Madrid superior al Barça en su campo. Es la honra que nos  queda. Lo de ""nos tiene comida la moral comida"". Ya no"|1
2640|Este disco jura. ;) RT @Guspireta_a: @AlejandroSanz este disco promete???|1
2641|Un jurado popular declara no culpable a Francisco Camps en el caso de los trajes.Ricardo Costa también ha sido absuelto de cohecho impropio|1
2642|Ban Ki-moon, secretario general de la ONU, pide a las autoridades egipcias que aceleren el ritmo de las reformas democráticas|1
2643|Preparándome para @susannagriso. O sea, para acudir a su programa Espejo Público sobre las 9h.|1
2644|“@vicdelcas: gracias a @rafam_simancas por descubrir en #docebalasdecañon un episodio tan lamentable de la guerra de Africa.gran libro!!!”|1
2645|"Morenés a UpyD. ""No soy extraordinariamente rico. Lo que tengo me lo he ganado"". Referencias sobre su pasado en la industria de armamento"|1
2646|Mi comunidad creció 482 seguidores desde mi sincronización en http://t.co/PqNwcm7P 3 semanas atrás|1
2647|No somos telesucesos, si quiere información con criterio @TelediarioInter 20:30 es su telediario|1
2648|"Mañana a las 12 AM cine Palafox pase gratuito para followercetes de la pelicula ""Lobos de Arga"" hasta completar aforo!"|1
2649|Me encanta ;) RT @RominaDalu: @AlejandroSanz uyyy entonces habrá una canción sin emoción que (cont) http://t.co/27zOgEI6|1
2650|En mi blog: El poder de las redes sociales en el ámbito universitario http://t.co/2QiGxabA|1
2651|Bienvenida, Olga “@chucreimi: @pedroj_ ya me he suscrito espero que me llamen para recoger mi iPad !! Estoy encantadaaaaaaaaaaaaaaaaaaa”|1
2652|Que intensidad en #sherlock . Imposible separar la mirada de la tele 2 segundos . Te pierdes un detalle y te pierdes ...|1
2653|"Mañana a las 12 AM Cine Palafox calle Luchana pase gratuito para followercetes (Hasta llenar aforo) de la peli ""Lobos de Arga""#cinematutino"|1
2654|"RT @RM_Team  El episodio de #Glee ""The Spanish Teacher"" sale al aire este 7 de Feb, 8pm EST en FOX! No C lo pierdan! http://t.co/l9U1nMNJ"|1
2655|RT @ABenedetty: Iniciativa civil Boricua para detener la violencia en PR y en el mundo (cont) http://t.co/vwgaxbZJ|1
2656|PALMA DE MALLORCA, se puede pedir más??????!!! Hoy arranca #YesWeSpainIsDiferent !!! http://t.co/IT2BpdxX|1
2657|Consejo de Gob: aprueba gasto para ayudas de pago único, programas desarrollo rural... por más de 500 mill € para este año (1)|1
2658|(2) ayudas a productores cultivos superficies, vacuno, lácteos, frutos cáscara, pago único, ovino/caprino, tabaco...|1
2659|"Montoro: ""Todas las administraciones deberán aprobar sus reglas de gasto"". Me gusta que haya un gobierno que gobierna."|1
2660|Terminado cjo ministros,regreso a GC,esta noche Fuerteventura,encuentro con parlamentarios canarios http://t.co/CTc4r0BB|1
2661|Ya he llegado a España, estoy preparado para el concierto de mañana en Avila. Saludos a todos.|1
2662|En la reunión con el Pte de la Fed Madrileña de Municipios @davidperez para analizar la colaboración con los aytos http://t.co/2bR6yWhC|1
2663|El Domingo a las doce desde la plaza de las Salesas, por la memoria y la justicia. No al linchamiento del juez Garzón.|1
2664|Muy buenas noches followercetes! http://t.co/qkMEw3WH|1
2665|La mediación para acordar el divorcio  http://t.co/mSQxCEI9|1
2666|Estoy con mi Carta. A los más jóvenes os sorprenderá. Trata de amores y barcos. (Hoy y mañana aun podéis haceros de Orbyt por muy poco)|1
2667|Buenos días desde Milán,feliz sábado para todos twitteros .|1
2668|"Demasiados Consejos Europeos ""históricos"".Este lunes mejor que lo sea menos y resuelva unas cuantas cosas de verdad.De acuerdo con Felipe"|1
2669|Mejorate! Te hemos echado de menos! ;-) RT @maribelsm: no he podido ir x.salud...pero estoy con vosotros!! @_Rubalcaba_ @mariagv @patxilopez|1
2670|Bienvenido a Orbyt “@23memento: @pedroj_ramirez al final me has convencido .... ya tengo mi iPad 2 con la ayuda de K-tuin Barcelona !!!”|1
2671|Presidente Lugo supera su cáncer, Lula todavía lucha. Tierna imagen http://t.co/SiTqNaB5”|1
2672|Pues ánimo “@AyOinvestments: @aitorsugar Solo da tiempo a eso y a leer Orbyt. Genial. Eso sí, cansar, cansa tela. yo me he apuntado 1 año.|1
2673|La estela de Steve Jobs. En EEUU en algunos restaurantes se cambia la tradicional carta x in IPad,desde él se ve el menú y se hace el pedido|1
2674|Contadmelo despues primo. Quiero saber como les fue. Son muy buenos. RT @patapizarro: (cont) http://t.co/MorVZUxc|1
2675|Os mando mucho cariño.. A mis Español@s . RT @PiliCueva_87: @AlejandroSanz hoy muchas de nosotras (cont) http://t.co/xRhBknJI|1
2676|¡¡¡¡HALA MADRID!!!!|1
2677|Los ganadores mandar vuestros nombres a eventosriver84@hotmail.es|1
2678|Felipe González: “Alfredo, creo en ti antes, durante, y después de la campaña electoral” #38Congreso|1
2679|RT @PwC_Spain: Carlos Mas desgrana los hitos más importantes del informe #CEOs para España http://t.co/OBjqLPgc|1
2680|Entra en orbyt.es. Si tienes dudas consulta a @clienteorbyt .“@jutre95: @pedroj_ ¿Dónde se pueden ver las ofertas existentes?.Gracias.”|1
2681|La casa donde nací en Carabanchel, era mas pequeña...#Jackysugemela pedazo de trailer http://t.co/RnRpHabo|1
2682|"La vi ;) ""viva la pepi"" to el arte. RT @soytriana: @AlejandroSanz mírate la chirigota del selu, genial http://t.co/3CvkNSXu"|1
2683|Grande @EduMadina con esa foto de la ultima cena... En ferraz|1
2684|RT @miabuelasabia: Haz tu vida como hacen los pulmones, quédate con lo bueno y dejar ir lo que no es necesario.|1
2685|"B. Días. Hoy, en EM, ""5,3 millones de razones para la reforma laboral"". Trichet ya pidió a Zapatero un nuevo contrato y convenidos flexibles"|1
2686|Buenos días desde Puerto Rico, hoy empezamos a trabajar muy temprano.saludos.|1
2687|La quiero, la admiro y me encanta discutir con ella. Felicidades @estherpalomera !!!|1
2688|Recuperar la confianza http://t.co/zbhIQvFX via @el_plural|1
2689|“Me Gustas Tanto” de Paulina Rubio es #1 de Radio en Estados Unidos y Puerto Rico de acuerdo al (cont) http://t.co/rNdwt7B2|1
2690|Deseo que llegue el final del terrorismo. Defiendo la libertad sin plazos, que los terroristas se disuelvan y pidan perdón a las víctimas|1
2691|La mejor viñeta sobre la sentencia de Camps, por Manel Fontdevila http://t.co/q7c6SrBo|1
2692|Hasta mañana! Buenas noches!MUAC!|1
2693|Día de pruebas de vestuario y risas! Y aunque el día comenzó gris, al final se llenó de colores! #menosmal !!!! Que descanséis bien.|1
2694|Venga, animaos. RT @julietajuan1: Os animo a votar a mi amigo @paugasol y al resto de españoles (cont) http://t.co/p5aNwL5U|1
2695|El CE aprueba pacto fiscal y fondo rescate permanente. Además,acuerda usar fondos comunitarios para apoyar a Pymes y fomentar empleo juvenil|1
2696|Empezamos en 5 minutos....hoy con el ministro de Justicia, Alberto Ruiz Gallardón. Que no se mueva nadie!!! :-)))|1
2697|Camino de Lobón... empieza a funcionar la primera planta autorizada de residuos eléctricos y electrónicos de la región...|1
2698|¡Noticias descombacantes! está disponible! http://t.co/pdWFYyRa ▸ Historias del día por @secundelarosa @iwanttobefreak @isaachacksimov|1
2699|RT @PwC_Spain: Estado ahorraría más d 1.000 mm. al año con la puesta en marcha de centros de servicios compartidos http://t.co/0UmOBSyT #PwC|1
2700|Vidas ejemplares http://t.co/ghemqUAE|1
2701|Yo seguiré escanciando con Preciado. Ánimo, maestro http://t.co/TBgkQRbY|1
2702|Adivina qué deportista de élite va a llevar el logo de @20m en su indumentaria de competición|1
2703|¡Lo mejor de mi timeline está disponible! http://t.co/0l0HzKDb ▸ Historias del día por @soydelia @mario_bilbao @charodona @vacp5 @gancedo|1
2704|Muy buenas noches followercetes! http://t.co/atUVngT6|1
2705|Medio obligado pero ahí esta el fenómeno. http://t.co/gXzUllAl|1
2706|Nuestro grupo quiere acercar más la actividad parlamentaria a los ciudadanos y que nuestros diputados se reúnan más con ellos.|1
2707|Merece leerse  Intervencion presidente Parlamento Europeo Schulz's  European Council http://t.co/NYcMNe8h|1
2708|Hoy toca @TDtarde @13television y no me resisto a dedicar este temazo a todo el equipo: http://t.co/itJcu40L|1
2709|Hoy en @13tv_AlDia entrevista a Juan Moscoso, portavoz d la plataforma d apoyo a @_Rubalcaba_  21.30 . es posible la regeneración dl @PSOE ?|1
2710|Creo que el Valencia CF mereció ganar esta noche, pero hay esperanza en el próximo partido en Barcelona #creenlafinal|1
2711|Buenos dias a todos! Ayer hicimos un gran partido, lastima que no pudieramos marcar mas goles. De la ceja estoy bien, 4 puntos y adelante.|1
2712|e insisto una vez más, @aarbeloa17, siempre titular.|1
2713|me sigue encantando roberto verino... http://t.co/0LEYuwcl|1
2714|grandes mis amigos @josederico y el @eltzunamy07 numeros 1!!!! Con rayos de sol y ahora con te fuiste....proximamente juntos oh yeah!!!|1
2715|"También el bueno de Rafa Nadal es ""optimizador fiscal"", como se decía antes? No somos nadie... http://t.co/UZP3G62L"|1
2716|No tanto como las de Orbyt “@GINER: Datos de hoy: las suscripciones digitales de la New York Times Co crecen un 20%  http://t.co/A0kEb5cj”|1
2717|;) RT @Nino__Ninoska: Colaboremos! @la100fm quiero escuchar Generación Perdida de @AlejandroSanz (cont) http://t.co/bvzZW9t8|1
2718|@iescolar relevante y previsible, no?|1
2719|Entramos ya!!!! @TelediarioInter 20:30 No somos telesucesos, si quiere información con criterio, este es su Telediario. Vamos!!!!!|1
2720|Como creéis q acabara?? Ganaremos algo?? Perderemos todo?? Jejjeje #VengaVa|1
2721|Fin del ensayo general! Familia muero de ganas por mostraroslo!!! ;-)|1
2722|guapo “@Alejandro_vara: Bien explicado el problemon financiero por parte de @PilarGGranja . Vaya futuro.”|1
2723|Portada de 'Público', viernes. Rubalcaba y Chacón buscan los últimos apoyos; De Guindos lanza su plan. http://t.co/R9DRLMkW|1
2724|Muy buenas noches followercetes! http://t.co/F7WGxJlE|1
2725|#tentacionesIrresistibles.. Ir a Chile sin motivo alguno.  RT @sanzeras: RT @maritesanz: @AlejandroSanz CHILEEEE|1
2726|Empleo dice que la reforma laboral no tocará las prestaciones por desempleo http://t.co/8QMNFvUr|1
2727|Telar de hace 200 años en el Colegio del Arte Mayor de la Seda  http://t.co/aKbHDqNo|1
2728|El equipo de El PAIS y POLITICA ya esta instalado en el 38 Congreso del PSOE para contarlo todo. Empieza la función ... http://t.co/cp85vblf|1
2729|“@EstebanNavarroS: @maria_rey RT pliss LA CASA DE ENFRENTE TOP5 amazon BestSeller http://t.co/ZJTUBpZR”|1
2730|Grandes predicciones de la Historia #38congresopsoe http://t.co/d29aGFgo|1
2731|38 Congreso. Empezamos a dar las respuestas. http://t.co/t3QsiERW|1
2732|Hoy, como cada viernes, recomendamos vino #YWSid BCNA. De la DO CATALUNYA : CLOS D'AGON Syrah/Cabernet Franc/ Merlot/Cabernet-Sauvignon|1
2733|“@Charly_face: @AlexdelaIglesia @cansado2 @josemotatv pues menos mal q está cansado. Porque sus va a crujiiiiiii vivoosssss. :-)”ya lo hace!|1
2734|Tic tac tic tac tic tac... En 30 min voy para el auditorio...;-)|1
2735|Aaaaaaaaaaaaaaaaah...! Por dios ya lo he sacado! Que nervios... JAJAJAJAJA|1
2736|"""He defendido y dejándome algún girón la autonomía plena del PSOE"". Esto va por el grupo Prisa y es verdad. Tímidos aplausos."|1
2737|La ovación más larga y sentida del auditorio ha sido cuando Zapatero ha apostado por no volver a ver una muerte a manos del terror de ETA.|1
2738|#yeswespainISDIFFERENT BCNA!!!;) vamosssss!!!;)|1
2739|Dios los cria... Vaya dos!!! RT @R_Albiol El camuflado de la foto es... El Gran Pipita Higuain!  http://t.co/M3bx3wCZ|1
2740|Ah muy bien. A ver si al proximo festival me invitan ;)  RT @GVM2010: @AlejandroSanz Cantó Alex (cont) http://t.co/c5DHpMJO|1
2741|Bueno mundo bello. Por hoy desconecto, os mando cariño del bueno.. Salud.|1
2742|Y aqui os dejo amigos abrazottes!!!!! http://t.co/LN3JRCxf|1
2743|RT @fundacionvencer Hoy, día mundial contra el cáncer, recordemos que es una lucha de todos para #vencerelcancer|1
2744|Muy recomendacle, Lucía Méndez: Más Tolstoi y menos 'PowerPoint' http://t.co/TDjbZyxp|1
2745|Se ve a Rubalcaba más traquilo que otras veces. Por comparar, recuérden cómo estaba al entrar en el debate con Rajoy. O ayer mismo.|1
2746|"Después de rechazar liderazgos personales, la frase: ""Yo seré un lider socialista fuerte, a mí no me van a quebrar""."|1
2747|"¿Lapsus al repetirlo?: ""A mí no me van a quebrar, a mí no me van a cobrar"""|1
2748|"Rubalcaba: ""Compañeros que reciben llamadas, halagos, invitaciones (...) ¿Cuántos de estos que os halagan os llamarán el día del cese?"""|1
2749|"""En mi ejecutiva habrá compañeros y compañeras de distintas federaciones y de todas las edades"""|1
2750|Casi una hora exacta de discurso. Un buen nivel, muchas ideas, y un resumen. Rubalcaba quiere cambiar el PSOE para ... http://t.co/iNvaMxzX|1
2751|Empieza @ahora_chacon. Está claro|1
2752|"Chacón emula a Zapatero en el congreso de su victoria. ""Ponernos en pie"" bla, bla, bla...""¡Podemos levantarlo entre todos!"""|1
2753|Llegando!;-) http://t.co/jprBI7Vh|1
2754|Hoy en el día mundial contra el #cáncer mucha fuerza a los que luchan, mas prevención y educación para la salud y mas fondos para investigar|1
2755|¿Alguien sabe por qué PedroJ apoya a Chacón?|1
2756|RT @carloscungria: Dicen que gana Rubalcaba. Falta la confirmación oficial. #38congresopsoe|1
2757|Ahora! Q trabajito RT @europapress_es: Rubalcaba, elegido nuevo Secretario General del PSOE #38CongresoPSOE  - http://t.co/mGql24My -|1
2758|“@iescolar: @AlexdelaIglesia Voy a intentar enterarme. ;-)” you're the boss|1
2759|Solo han tenido que poner el nombre del ganador. El PP ha enviado ya de forma inmediata su felicitación al nuevo sec. Gral del Psoe.|1
2760|Ovación en la sala de prensa al compañero que ha bajado el volumen a la tele con la sintonía del PSOE (versión lounge) a toda hostia.|1
2761|Puede ser RT @balerma75: @mariviromero @PSOEmalaga Tuitearán tras las elecciones andaluzas a favor de @javierarenas_pp ?  #quecosas|1
2762|Ahora no lo ha anulado @AthleticBilbao 1-0|1
2763|3/El PP y Arenas han traido al Secretario de Edo de Medio Ambiente q ha prometido q reforma Ley Costas dará respuesta problema chiringuitos|1
2764|Con el club de fans de Italia http://t.co/QrLhJA8p|1
2765|Muy buenas noches followercetes! http://t.co/bs1ELEq1|1
2766|Grande el Patio:)) De repente descubro que no estoy solo frente a mi atribulada conciencia de padre desconcertado. Grande, el Patio|1
2767|Rafael Simancas en la secretaría recuperada de Formación y Jaime Lissavetzky, amigo de Rubalcaba, y Maru ... http://t.co/sdxBsF7H|1
2768|El @ppmalaga apuesta por una política sanitaria centrada en personas y no en eslóganes  http://t.co/UkWITR4d @eliasbendodo @esperanzaona|1
2769|Los que no han votado a la nueva Ejecutiva PSOE son muchos menos que los que apoyaron a Chacón. No hay integración, tampoco ruptura.|1
2770|Fidel Castro está como un toro. Seis horas de presentación de un libro.No se ha levantado ni para orinar#esoesunapróstata|1
2771|Los jugadores del Madrid de basket salen con camiseta de apoyo a Manel Comas en su lucha contra en cáncer.|1
2772|Mañana en #losdesayunosdetve analizamos en tertulia la victoria de Rubalcaba en el #38CongresoPSOE , Garzón, Siria y más.... A las 9.|1
2773|“@carlos1994_juan: @David_Busta eres el mi mayor arma tio cuando escucho tu musica me motivo mazo un abrazo”GRACIAS AMIGO!|1
2774|Buenas noches familia! Y FUERZA para afrontar la semana!;-)|1
2775|Buenos dias! Hoy es mi primer dia de cole! Estoy tan ilusionada! Ahora desayunando en el aeropuerto #adorolosaeropuertos !!!!|1
2776|Espero que os guste...;-)http://t.co/GlgX0M6k|1
2777|Segun el CIs el 40 por ciento de los españoles tiene buena imagen del gobierno Rajoy frente a un 33,8 que la tiene mala.|1
2778|"Que lío con la ""pantonera"" de tés: Los consumidores de té verde muestran una menor discapacidad con la edad http://t.co/7LwvAcLu"|1
2779|Mi enhorabuena a Soraya Rodríguez por su nuevo cometido. Espero y deseo debates positivos, constructivos y útiles para la sociedad española.|1
2780|"Rubalcaba: ""Considero a Chacón mi amiga. Ha tenido un comportamiento impecable... Tiene futuro"""|1
2781|Una docena de cocineros de #Malaga colabora con una receta solidaria para luchar contra el cáncer http://t.co/hBR6fGU1|1
2782|y admitiendo que él no cometió ni negligencia ni falta. ¿?|1
2783|Cada vez falta menos para el millón y medio de seguidores en twitter. Y se viene el sorteo de la #PSVita. Anotarse acá http://t.co/L0y3W7O9|1
2784|“@novasico: @julia_otero Qué botas más grandes y calentitas... O no?”The boots are made for walking... Que decía Nancy Sinatra|1
2785|RT @europapress_es: El Rey releva a Ramón Iribarren como jefe de Relaciones con los Medios de Comunicación - http://t.co/ofN3iKpX|1
2786|Si puedo me acerco :-) RT @petitsetmaman: Te vienes? @EatsAndTwitts Madrid del 16/02 en @HotelReginaMad http://t.co/3jp0Lntc|1
2787|Hasta ahora sólo buenas palabras y negocios para las ETT y la cuenta de formación profesional.|1
2788|"Madina, PSOE,""nuestras discrepancias justifican nuestra pluralidad...que sigan vivas mucho tiempo"" #Congreso"|1
2789|Esta tarde habrá un reconocimiento a Fraga en el #congreso a cargo del Pte.Posada. No será en nombre de la cámara. IU anuncia que no estará.|1
2790|"Báñez ofrece la cara amable: ""El Gobierno no va a recortar las prest por desempleo"". Luego el pero: ""Pero no podemos permitir el fraude"""|1
2791|“@rdelvalle: Qué pena que @JuanraLucas no sea Pedro Piqueras. Entonces sería Juan Dramón Lucas #jajaja #socorro #mátenmeYA” Yo el primero :)|1
2792|Irene habla acerca de los derechos de los saharauis|1
2793|Siguiendo a @elblogsalmon|1
2794|El jueves asisto al acto de reapertura, tras su #restauración, de la #Catedral de Santa María de la Huerta de Tarazona.|1
2795|El presidente del congreso destaca la contribución de Fraga al marco constitucional. Además de ERC se han ausentado IU, BNG y Amaiur.|1
2796|Estoy viendo a Contador. Se presenta como víctima de una situación kafkiana. Rezuma sinceridad por los cuatro costados.|1
2797|"Da a entender que es partidario de recurrir a la justicia ordinaria (""Voy a luchar hasta el final"") pero que depende de los abogados."|1
2798|"Muy bien al no entrar al trapo. ""¿Se siente perseguido por los franceses?"" ""Para nada"". Que el titular de L'Equipe se lo dé  Noah!"|1
2799|En apenas hora y media en @75Minutos especial del Carnaval de Cádiz! Hoy vamos a llorar de risa!|1
2800|Entre el @AthleticClub y el libro se me pasa el tiempo y mañana me esperan pronto en @cmsaleelsol. Buenas noches a todos!|1
2801|Limpiar el cordón umbilical es una medida sencilla contra la mortalidad infantil http://t.co/XnFCPQ1M via @elmundoes|1
2802|Rubalcaba toma notas a mano mientras Rajoy interviene en la tribuna. En 10 mins. se estrenará como líder del PSOE en un debate parlamentario|1
2803|Un ladrón que robó el móvil a un pederasta en Australia se entrega para denunciarle. ¡¡¡bien por el choro!!!|1
2804|Animado intercambio de pareceres entre la ex de Agricultura, Rosa Aguilar, y el actual titular, Arias Cañete. #Congreso|1
2805|"""Crea tu empresa"" asesora, informa, guía, ayuda económicamente, forma y facilita espacios a los emprendedores de #sevillahoy"|1
2806|Buenos dias chicos!!! Pido a los ganadores del concurso para la entradas a macumba reenvien al email eventosriver84@gmail.com los nombres  !|1
2807|Ya en el COMPAC para presentar #yeswespainISDIFFERENT en MADRID 22feb al 1 abril. Entradas YA en http://t.co/Q9HzeyLP http://t.co/hUfWn780|1
2808|Vamos a hacerlo lo mejor que sepamos, riéndonos de todo, con buena música,buenos invitados y buenos guiones. Haremos el humor cada semana|1
2809|Crónica del pleno de Sole Alcaide: Intercambio de papeles. Recomiendo la foto de Rubalcaba y Rosa Díez. ¿Qué se dirán? ...|1
2810|Aquí tenéis un vídeo de mi amigo Pinto Colorado alias @WMakinaciones tocando varios instrumentos! http://t.co/mFOQK3MA|1
2811|No os perdáis en http://t.co/Q9HzeyLP las fotos dl estreno en Barcelona d #YesWeSpainISDIFFERENT !!;)|1
2812|El plan de contingencia de la UE para evacuar a europeos de Siria incluye tb a los q viven en Jordania y Líbano. #Siria|1
2813|RT @JMacarro10: @AlejandroSanz canal plus! Jajajaja|1
2814|Delenda est Carthago, como decía el gran Catón... Tengo un día Goscinny.|1
2815|Muy buenas noches followeRcetes! http://t.co/7UIiRZEZ|1
2816|Hoy d vuelta a casa,han sido 3 días para conocer a mi equipo, al jurado y 100 concursantes!Solo contar q anoche m dormí llorando d alegría!!|1
2817|Confirmado¡¡¡¡¡ El próximo 22 de abril, llegaremos a Bucarest Rumania.|1
2818|Torres-Dulce respeta la sentencia a Garzón aunque no coincida con la posición de la Fiscalía - ABC.es http://t.co/bOaiQLeX via @abc_es|1
2819|Terminando la el Consejo Territorial de #CiudadJardin . Lleno absoluto . Mucha participación . Nadie del @PSOEmalaga , ni @PaConejo|1
2820|De camino al concierto de Sergio Dalma, y me ha tocado el taxista del mes! #élvaasuritmo!!!|1
2821|El PP defenderá en el Senado la modificación de la Ley de Costas http://t.co/AlqfeLY0 @javierarenas_pp #elcambioandaluz|1
2822|Máaaaaaas  majos!!!!! (Algunos ) http://t.co/r9DhC443|1
2823|Erich Sokol, uno de mis caricaturistas favoritos... http://t.co/xnO6sV3I|1
2824|Me reafirmo, día histórico, el supremo defiende derechos fundamentales. Menos mal|1
2825|Mi felicitación a los miembros de la Comisaría de Información por la detención ayer de un terrorista de ETA... http://t.co/QEN4EoAj|1
2826|El Ayuntamiento convocará en breve el concurso para rehabilitar el cine Astoria http://t.co/Emp9Utht via @elmundoes @malaga|1
2827|'Rebecca' tendrá una nueva versión http://t.co/ZArzE9aZ|1
2828|Los mºEducación UE discuten medidas concretas para reducir paro juvenil.Wert presenta prioridades Gobierno en educación a comisaria del ramo|1
2829|¡Noticias descombacantes! está disponible! http://t.co/pdWFYyRa ▸ Historias del día por @calpur100|1
2830|L'EQUILIBRISTA - de Ca n'Estruc shyraz, garnacha, cariñena. Moderno, frutal y, como no, equillibrado... http://t.co/HrFLzlXA|1
2831|La #reformalaboral permitirá que algunos desempleados que encuentren trabajo cobren sueldo y 25% del paro al mismo tiempo|1
2832|Rajoy y Rubalcaba se verán el próximo miércoles para hablar de las reformas y, sobre todo, de la renovación de varias instituciones|1
2833|#reformalaboral : mas control , para evitar situaciones de fraude en las prestaciones|1
2834|Enhorabuena a @FatimaBanez y a todo el Gobierno por la #reformalaboral : con esta reforma estructural damos un gran paso para salir adelante|1
2835|La verdad es que hacía muchos años que no escuchaba tantas medidas concretas para salir de la crisis. Las acabo de oir de @FatimaBanez|1
2836|#FF a @pepemadico por haberme hecho reír tanto en esta semana caótica ;)|1
2837|y #FF al gran Alfonso Ojea @alfojea|1
2838|La reforma laboral acaba con décadas de hiperproteccionismo heredado del franquismo en beneficio de la necesaria flexibilidad...|1
2839|no sé si es bueno o es malo. Ji, ji“@houjack: Al menos acabamos la clase de Políticas Económicas con un monólogo del gran @Buenafuente”|1
2840|(2) La reforma laboral tiene aspectos interesantes en la lucha contra la economía sumergida,|1
2841|Ya estoy en Bruselas y la verdad hace un frio de ! Lo mejor de todo es que está llenito de Españoles! Y me han ayudado a no perderme!|1
2842|¡Lo mejor de mi timeline está disponible! http://t.co/0l0HzKDb ▸ Historias del día por @pepadeltoro @anagonzalez710 @victorbg90 @discursar|1
2843|El @hdnegro se esta ablandando..  RT @hdnegro Callejón se come su roscón! Feliz cumpleaños Jose!!! http://t.co/X5mSZ1K0|1
2844|Buenas noches... OS QUIERO!!!|1
2845|Namasté!!! A punto de empezar A Vivir que son dos días Ser desde India. @montse_avivir @avivirser #AVivirAnantapur http://t.co/XPM7TWbE|1
2846|"""Esta es una reforma en la que todos ganan, empresarios y trabajadores"", dice Rajoy en el BOE #reformalaboral"|1
2847|Para seguir la interesante actividad de los juzgados de Palma, recomiendo seguir a @AndreuManresa|1
2848|Música en directo por jóvenes de la @FVF_ONGD en #AVivirAnantapur|1
2849|"""@Javier_asturias digamos a los asturian@s la verdad, lo que queremos y vamos a hacer, contemos nuestro proyecto"" #Asturiasenpositivo"|1
2850|".@JuanMa_Moreno : "" vamos a formar a proteger los derechos de las personas de mas de 80 años que son un 5% de la población en España"""|1
2851|Blindaremos la financiación educativa mediante un pacto de todas las formaciones políticas porque la Educación es la mejor inversión|1
2852|"Gesto por la Paz se despide en Bilbao. ""LORTU DUGU. LO HEMOS CONSEGUIDO.http://www.cadenaser.com/espana/articulo/gesto-paz"|1
2853|Muy buenas noches followercetes!!! http://t.co/41zOsKDK|1
2854|“ja, ja, ja!!! Me sobrevaloras @Nica_Neri: @Buenafuente hazme un hijo que no quiero que me lo haga un mediocre.”|1
2855|Espero tu opinión “@FranGranado: Tras acabar los exámenes, toca sustituir los tipos de aceros y motores por EPN de @pedroj_ Que ganas!”|1
2856|Cuantos recuerdos ver al gran Roberto Carlos en el Bernabéu,tristeza de ver como los años pasan e ilusión de ver un grande como Roberto .|1
2857|Q bueno dormir a 10 puntos,mañana a esquiar por primera vez,nunca pensé q diría esto con 35 años pero ya me toca.|1
2858|Aveces es divertido ver como los que te desean lo peor tienen que soportar que te ocurra lo mejor.  :0)|1
2859|La @diputacionMLG abre el departamento de Consumo y Arbitraje  http://t.co/XIgOEK12|1
2860|Interesante! RT En @La_SER estrenamos sección de tele http://t.co/8alPMFbA ¡No te la pierdas!|1
2861|Hoy nos acompaña @AlfonsoAlonsoPP en Carmona donde celebramos el Comité de Dirección del @GPPopular. Podéis seguirlo en javierarenas.es|1
2862|Ahora una siesta twitteros hasta luego grandes.|1
2863|Disculpas y corrección. PP y CEOE Dixit .|1
2864|Debemos  conseguir la #excelencia educativa basandonos en  tres pilares|1
2865|y la igualdad de #oportunidades para conseguir mejorar los niveles educativos de la #Comunidad Autónoma|1
2866|OYE FELICIDADES @txamu !!! feliz final de día brindo por ti!|1
2867|Cada día me cae mejor @crispedroche ... Buena gente...|1
2868|y para @LosClones :Me la pido! “@emiliodrio: Garzonitas podría ser una entrada del magistral Diccionario de Coll @PilarGGranja  @cultrun”|1
2869|@santiagocervera @angelgarridog @ccifuentes tengo trabajo municipal el viernes aquí ;-)) pero el sábado muy tempranito estoy en Sevilla|1
2870|. @javierarenas_pp  propone la Ley d Transparencia y Buen Gobierno y la Ley de Autónomos y d Emprendedores en Andalucía http://t.co/fGu6mf84|1
2871|La @diputacionMLG  destinará 800.000 euros para reforestar la Serranía de Ronda @eliasbendodo @jjbernalortiz http://t.co/xxCoJj1K|1
2872|Otra muy buena subasta. El Tesoro coloca el máximo previsto por debajo del 2% en letras a 12 meses http://t.co/HQbF6UH0|1
2873|"Soraya Rodriguez, PSOE ""votaremos que sí a la reforma del sistema financiero porque queremos  hacer oposición útil"" #Congreso"|1
2874|Hoy m acompañan en @DHAM_13tv y @13tv_AlDia JA Blay, @nereaalzola , @JesusCintora @GOTZONEMORA JA Vera y Diego Armario|1
2875|"ZP lo paró...El Gobierno iniciará la remodelación del paseo marítimo de Fuengirola este año"" http://t.co/bV7jvYUG enhorabuena @esperanzaona"|1
2876|Para disfrutar no sólo del sexo sino también de su misterio hay que ser, además de voluptuoso, curioso, inquieto, un poco desasosegado.|1
2877|RT: “@graciadelcielo: Me propuse para este San Valentin salvar mi matrimonio. Da clic en archivo &gt; Guardar como &gt; mi_matrimonio.doc ¡listo!”|1
2878|RT @Majo_eltren: @Los40_Spain quiero escuchar #GeneracionPerdida del disco #Positive Generation, Voces x un ... http://t.co/MOyaNTvd|1
